title,link,image,lprice,hprice,mallName,productId,productType
아이폰 아이폰xsmax 64 256GB KT 기기변경 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24108644789,https://shopping-phinf.pstatic.net/main_2410864/24108644789.jpg,320000,0,G마켓,24108644789,2
SKT기기변경 아이폰11 PRO 64G 요금제자유 제휴카드,https://search.shopping.naver.com/gate.nhn?id=22999950312,https://shopping-phinf.pstatic.net/main_2299995/22999950312.jpg,511000,0,인터파크,22999950312,2
애플 아이폰12 Pro Max 5G 256G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24786929893,https://shopping-phinf.pstatic.net/main_2478692/24786929893.jpg,1258000,0,인터파크,24786929893,2
잠금 해제 된 기존 Apple iPhone XR  6.1 Liquid Retina 완전 LCD 디스플레이 64GB128GB256GB ROM 4G Lte Apple 스마트 폰,https://search.shopping.naver.com/gate.nhn?id=23144337710,https://shopping-phinf.pstatic.net/main_2314433/23144337710.jpg,849000,0,프리쉽,23144337710,2
SKT 기변/번이 아이폰 12 PRO 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25873435843,https://shopping-phinf.pstatic.net/main_2587343/25873435843.1.jpg,1342000,0,CJmall,25873435843,2
Apple 아이폰 SE 2세대  White  256GB,https://search.shopping.naver.com/gate.nhn?id=26011141307,https://shopping-phinf.pstatic.net/main_2601114/26011141307.jpg,752400,0,쿠팡,26011141307,2
Apple 아이폰 SE 16GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=9577391632,https://shopping-phinf.pstatic.net/main_9577391/9577391632.20180719100455.jpg,205800,205800,네이버,9577391632,1
아이폰 아이폰 12 미니 128기가 화이트 정품 자급제 당일발IJM,https://search.shopping.naver.com/gate.nhn?id=25142934439,https://shopping-phinf.pstatic.net/main_2514293/25142934439.jpg,1172000,0,G마켓,25142934439,2
애플 iPhone 11 64GB 팩토리 언락 스마트폰/공기계,https://search.shopping.naver.com/gate.nhn?id=24618841014,https://shopping-phinf.pstatic.net/main_2461884/24618841014.jpg,699000,0,G마켓,24618841014,2
[완납폰/공시지원][KT기기변경] 애플 아이폰SE 2세대 128GB,https://search.shopping.naver.com/gate.nhn?id=25711734330,https://shopping-phinf.pstatic.net/main_2571173/25711734330.jpg,1,0,신세계몰,25711734330,2
아이폰 아이폰se2자급제폰 최신휴대폰순위 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24246722258,https://shopping-phinf.pstatic.net/main_2424672/24246722258.jpg,98500,0,G마켓,24246722258,2
"애플 아이폰 SE - 언락, 북미판, 공기계",https://search.shopping.naver.com/gate.nhn?id=82275122844,https://shopping-phinf.pstatic.net/main_8227512/82275122844.1.jpg,270000,0,컵 오브 티,82275122844,2
Apple 아이폰7 Plus 256G (SKT),https://search.shopping.naver.com/gate.nhn?id=10310897325,https://shopping-phinf.pstatic.net/main_1031089/10310897325.20170328120854.jpg,959300,959300,네이버,10310897325,1
[KT][AIP12PM-512][아이폰12 프로맥스 512G],https://search.shopping.naver.com/gate.nhn?id=25170668740,https://shopping-phinf.pstatic.net/main_2517066/25170668740.jpg,1594000,0,KT샵,25170668740,2
애플 아이폰XS iPhoneXS 64G/256G 공기계/휴대폰 정품,https://search.shopping.naver.com/gate.nhn?id=25867668053,https://shopping-phinf.pstatic.net/main_2586766/25867668053.jpg,460650,0,G9,25867668053,2
애플 아이폰12프로 128GB (KT),https://search.shopping.naver.com/gate.nhn?id=82708887869,https://shopping-phinf.pstatic.net/main_8270888/82708887869.jpg,10,0,투디바이스,82708887869,2
[완납폰/선택약정][SKT기기변경] APPLE 아이폰12 프로맥스 5G 128GB,https://search.shopping.naver.com/gate.nhn?id=25775813878,https://shopping-phinf.pstatic.net/main_2577581/25775813878.jpg,1,0,SSG닷컴,25775813878,2
애플 아이폰 X 64GB 공기계 언락폰,https://search.shopping.naver.com/gate.nhn?id=82482031606,https://shopping-phinf.pstatic.net/main_8248203/82482031606.jpg,699900,0,퍼시픽 글로벌,82482031606,2
Apple 아이폰 12프로 맥스 iPhone 12Pro Max 듀얼심 6.7인치 128GB 256GB 512GB 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82706907313,https://shopping-phinf.pstatic.net/main_8270690/82706907313.jpg,1609000,0,EZBUY,82706907313,2
LGU+ 애플 아이폰12   12 Mini   공시지원 현금완납  통신사 가입 - [애플] 통신사이동   기기변경,https://search.shopping.naver.com/gate.nhn?id=25888533711,https://shopping-phinf.pstatic.net/main_2588853/25888533711.jpg,146900,0,티몬,25888533711,2
Apple 아이폰6s 64GB (SKT),https://search.shopping.naver.com/gate.nhn?id=8989991333,https://shopping-phinf.pstatic.net/main_8989991/8989991333.20180726113850.jpg,420300,420300,네이버,8989991333,1
아이폰12 프로맥스 Promax 무음카메라 언락폰 페덱스 총알 배송,https://search.shopping.naver.com/gate.nhn?id=82706516704,https://shopping-phinf.pstatic.net/main_8270651/82706516704.jpg,1549000,0,이지콤파스,82706516704,2
[완납폰][LGU+ 기기변경] 아이폰12 Mini 128G 공시지원,https://search.shopping.naver.com/gate.nhn?id=25858420399,https://shopping-phinf.pstatic.net/main_2585842/25858420399.jpg,322525,0,SSG닷컴,25858420399,2
Apple 아이폰 SE 64GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=9769130788,https://shopping-phinf.pstatic.net/main_9769130/9769130788.20180907141404.jpg,535500,535500,네이버,9769130788,1
SK기기변경 애플 아이폰12 미니 128GB 스탠다드요금제기준 공시지원or선택약정,https://search.shopping.naver.com/gate.nhn?id=24638889894,https://shopping-phinf.pstatic.net/main_2463888/24638889894.jpg,421100,0,위메프,24638889894,2
애플 아이폰 12 미니 5G 256GB 자급제 화이트 (MGEA3KH/A)-iPM,https://search.shopping.naver.com/gate.nhn?id=25580485079,https://shopping-phinf.pstatic.net/main_2558048/25580485079.jpg,1100840,0,11번가,25580485079,2
"애플 APPLE 아이폰12 프로 맥스 5G 256GB, SKT 완납 (번호이동, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24816246391,https://shopping-phinf.pstatic.net/main_2481624/24816246391.jpg,1397480,0,롯데ON,24816246391,2
애플 아이폰12 미니 128GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=25231171769,https://shopping-phinf.pstatic.net/main_2523117/25231171769.jpg,1005660,0,인터파크,25231171769,2
Apple 아이폰 7 플러스 256GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=10310988926,https://shopping-phinf.pstatic.net/main_1031098/10310988926.20161129111748.jpg,292950,292950,네이버,10310988926,1
Apple 아이폰 7 플러스 128GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=10310955886,https://shopping-phinf.pstatic.net/main_1031095/10310955886.20181221141118.jpg,677200,677200,네이버,10310955886,1
삼성전자 올레KT 현금완납 아이폰X 64G 그레이실버,https://search.shopping.naver.com/gate.nhn?id=24082728094,https://shopping-phinf.pstatic.net/main_2408272/24082728094.jpg,219100,0,G마켓,24082728094,2
아이폰 아이폰12미니 64G 5G SK할부(신규/번이/기변)약정가입,https://search.shopping.naver.com/gate.nhn?id=25359700484,https://shopping-phinf.pstatic.net/main_2535970/25359700484.jpg,236000,0,G마켓,25359700484,2
"애플 아이폰8+ iPhone8Plus (64GB, 256GB) 애플중고/공기계",https://search.shopping.naver.com/gate.nhn?id=25919081925,https://shopping-phinf.pstatic.net/main_2591908/25919081925.jpg,379200,0,11번가,25919081925,2
SKT번호이동 아이폰12 미니 (mini) 256GB 제휴카드결합,https://search.shopping.naver.com/gate.nhn?id=25110190541,https://shopping-phinf.pstatic.net/main_2511019/25110190541.jpg,132000,0,인터파크,25110190541,2
APPLE 아이폰7 32GB 공기계 미사용 새제품 알뜰폰,https://search.shopping.naver.com/gate.nhn?id=82856943021,https://shopping-phinf.pstatic.net/main_8285694/82856943021.1.jpg,248900,0,폰2요,82856943021,2
아이폰8 아이폰8 로즈골드 256G B+급 유심기변가능 7373,https://search.shopping.naver.com/gate.nhn?id=25734708238,https://shopping-phinf.pstatic.net/main_2573470/25734708238.jpg,253900,0,옥션,25734708238,2
아이폰 애플 아이폰6S 중고 공기계,https://search.shopping.naver.com/gate.nhn?id=24717578865,https://shopping-phinf.pstatic.net/main_2471757/24717578865.jpg,129000,0,G마켓,24717578865,2
아이폰7 128G SK번호이동/현금완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=23256396001,https://shopping-phinf.pstatic.net/main_2325639/23256396001.1.jpg,1000,0,인터파크,23256396001,2
애플 아이폰12 미니 5G 256G SK기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24852683046,https://shopping-phinf.pstatic.net/main_2485268/24852683046.jpg,889000,0,인터파크,24852683046,2
Apple 아이폰X 256G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071542130,https://shopping-phinf.pstatic.net/main_1707154/17071542130.20191231195550.jpg,1935000,1935000,네이버,17071542130,1
"애플 APPLE 아이폰12 프로 5G 128GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24540970446,https://shopping-phinf.pstatic.net/main_2454097/24540970446.1.jpg,1001880,0,롯데ON,24540970446,2
애플 아이폰XR iPhoneXR 64G/128G 공기계/휴대폰 정품,https://search.shopping.naver.com/gate.nhn?id=25489092923,https://shopping-phinf.pstatic.net/main_2548909/25489092923.jpg,498000,0,쿠팡,25489092923,2
아이폰 아이폰11프로-256G /aip11p/기기값536000/현금완납/KW,https://search.shopping.naver.com/gate.nhn?id=23055634578,https://shopping-phinf.pstatic.net/main_2305563/23055634578.jpg,536000,0,G마켓,23055634578,2
애플 아이폰11프로맥스 iPhone 11Pro Max 64G 골드 A,https://search.shopping.naver.com/gate.nhn?id=25867623227,https://shopping-phinf.pstatic.net/main_2586762/25867623227.jpg,867650,0,G9,25867623227,2
아이폰12 아이폰12프로 아이폰12기기변경 번호이동,https://search.shopping.naver.com/gate.nhn?id=25016708167,https://shopping-phinf.pstatic.net/main_2501670/25016708167.jpg,568000,0,G마켓,25016708167,2
[자급제] 아이폰12 Pro Max [하이마트],https://search.shopping.naver.com/gate.nhn?id=25915264749,https://shopping-phinf.pstatic.net/main_2591526/25915264749.4.jpg,1490000,0,하이마트쇼핑몰,25915264749,2
애플 아이폰12프로 256GB (KT),https://search.shopping.naver.com/gate.nhn?id=82708907077,https://shopping-phinf.pstatic.net/main_8270890/82708907077.jpg,10,0,투디바이스,82708907077,2
Apple 아이폰 12  Green  64GB,https://search.shopping.naver.com/gate.nhn?id=26009393968,https://shopping-phinf.pstatic.net/main_2600939/26009393968.jpg,1035500,0,쿠팡,26009393968,2
호주직구) 아이폰12 미니 사전예약 IPHONE 12 MINI,https://search.shopping.naver.com/gate.nhn?id=82724906363,https://shopping-phinf.pstatic.net/main_8272490/82724906363.jpg,1083000,0,호주남자,82724906363,2
"아이폰12 미니 5G 256GB, KT 완납 (번호이동, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25934535369,https://shopping-phinf.pstatic.net/main_2593453/25934535369.jpg,375000,0,인터파크,25934535369,2
"애플 APPLE 아이폰12 프로 맥스 5G 128GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24820322770,https://shopping-phinf.pstatic.net/main_2482032/24820322770.jpg,1139880,0,롯데ON,24820322770,2
Apple 아이폰 6 플러스 16G AIP6P-16G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8027659740,https://shopping-phinf.pstatic.net/main_8027659/8027659740.20141020111515.jpg,97900,97900,네이버,8027659740,1
"APPLE 아이폰12 프로 5G 128GB, KT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24525598001,https://shopping-phinf.pstatic.net/main_2452559/24525598001.jpg,1089000,0,인터파크,24525598001,2
[KB국민/농협카드 15%쿠폰]애플 아이폰12 미니 128GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=24953510984,https://shopping-phinf.pstatic.net/main_2495351/24953510984.jpg,961170,0,11번가,24953510984,2
Apple 아이폰 12 Pro Max  Silver  128GB,https://search.shopping.naver.com/gate.nhn?id=26009501316,https://shopping-phinf.pstatic.net/main_2600950/26009501316.jpg,1425930,0,쿠팡,26009501316,2
"애플 APPLE 아이폰12 프로 5G 512GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25624699667,https://shopping-phinf.pstatic.net/main_2562469/25624699667.jpg,1222680,0,롯데ON,25624699667,2
Apple 아이폰 6S 플러스 128GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=8989990425,https://shopping-phinf.pstatic.net/main_8989990/8989990425.20201118163443.jpg,541300,541300,네이버,8989990425,1
Apple iPhone SE 16GB 팩토리 언락폰/세금포함,https://search.shopping.naver.com/gate.nhn?id=21883492861,https://shopping-phinf.pstatic.net/main_2188349/21883492861.jpg,99800,0,G마켓,21883492861,2
아이폰 KT/신규 번이 기변/아이폰12 pro/128GB/256GB/512GB,https://search.shopping.naver.com/gate.nhn?id=14326610812,https://shopping-phinf.pstatic.net/main_1432661/14326610812.3.jpg,463000,0,옥션,14326610812,2
Apple 아이폰 12  White  256GB,https://search.shopping.naver.com/gate.nhn?id=26011485405,https://shopping-phinf.pstatic.net/main_2601148/26011485405.jpg,1235000,0,쿠팡,26011485405,2
Apple 아이폰8 Plus 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=12672672464,https://shopping-phinf.pstatic.net/main_1267267/12672672464.20171109105042.jpg,1153750,1153750,네이버,12672672464,1
Apple 아이폰X 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=12725332085,https://shopping-phinf.pstatic.net/main_1272533/12725332085.20180607152523.jpg,1221950,1221950,네이버,12725332085,1
"아이폰11 프로 - 홍콩 공기계 언락폰, 무음카메라, 물리적 듀얼심 지원, 3-4일 배송",https://search.shopping.naver.com/gate.nhn?id=82213725567,https://shopping-phinf.pstatic.net/main_8221372/82213725567.jpg,1460000,0,민트홍콩,82213725567,2
"[자급제] 아이폰12 Pro Max, 256GB, 실버 [하이마트]",https://search.shopping.naver.com/gate.nhn?id=25605661717,https://shopping-phinf.pstatic.net/main_2560566/25605661717.jpg,1630000,0,하이마트쇼핑몰,25605661717,2
Apple 아이폰 6S 128GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8997305005,https://shopping-phinf.pstatic.net/main_8997305/8997305005.20151026122808.jpg,1,1,네이버,8997305005,1
"아이폰SE2 공기계 새제품 미사용 KT IPHONE SE2(64GB),알뜰폰",https://search.shopping.naver.com/gate.nhn?id=24263528011,https://shopping-phinf.pstatic.net/main_2426352/24263528011.jpg,455000,0,모바일센터,24263528011,2
애플 아이폰6S/IP6S/미개봉/새제품 공기계/무약정,https://search.shopping.naver.com/gate.nhn?id=21657773664,https://shopping-phinf.pstatic.net/main_2165777/21657773664.jpg,401960,0,인터파크,21657773664,2
"아이폰SE2 2020년 신제품 - 홍콩정품, 무음카메라",https://search.shopping.naver.com/gate.nhn?id=82443198673,https://shopping-phinf.pstatic.net/main_8244319/82443198673.jpg,625000,0,민트홍콩,82443198673,2
Apple iPhone XS Max  64GB  금-완전 잠금 해제 (갱신),https://search.shopping.naver.com/gate.nhn?id=23701656152,https://shopping-phinf.pstatic.net/main_2370165/23701656152.jpg,1163800,0,쿠팡,23701656152,2
(SKT) 아이폰12MINI 64GB 128GB   (공시지원금+추가지원15%반영금액),https://search.shopping.naver.com/gate.nhn?id=25773727036,https://shopping-phinf.pstatic.net/main_2577372/25773727036.jpg,497500,0,쿠팡,25773727036,2
[KT][AIP12M-64][아이폰12미니 64G][그린/레드/블랙/블루/화이트],https://search.shopping.naver.com/gate.nhn?id=25171479442,https://shopping-phinf.pstatic.net/main_2517147/25171479442.1.jpg,463000,0,KT샵,25171479442,2
[완납폰][SKT 기기변경] 아이폰12 mini 64G 5G  공시지원 선택약정,https://search.shopping.naver.com/gate.nhn?id=25070534815,https://shopping-phinf.pstatic.net/main_2507053/25070534815.jpg,209000,0,이마트몰,25070534815,2
Apple 아이폰 XS Max 512GB [KT 번호이동],https://search.shopping.naver.com/gate.nhn?id=15992098472,https://shopping-phinf.pstatic.net/main_1599209/15992098472.20181109110119.jpg,974700,974700,네이버,15992098472,1
Apple 아이폰6 128G AIP6-128G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8027626617,https://shopping-phinf.pstatic.net/main_8027626/8027626617.20141020104759.jpg,155100,155100,네이버,8027626617,1
Apple 아이폰 SE 16GB [SKT 번호이동],https://search.shopping.naver.com/gate.nhn?id=9768738277,https://shopping-phinf.pstatic.net/main_9768738/9768738277.20201030124729.jpg,205800,205800,네이버,9768738277,1
아이폰 아이폰12pro 자급제 휴대폰기기구매 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24957911733,https://shopping-phinf.pstatic.net/main_2495791/24957911733.jpg,823300,0,G마켓,24957911733,2
Apple 아이폰 SE 128GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=11229547210,https://shopping-phinf.pstatic.net/main_1122954/11229547210.20180907135252.jpg,568500,568500,네이버,11229547210,1
애플 아이폰12 프로 맥스 5G 256GB 자급제 Gold (MGDE3KH/A),https://search.shopping.naver.com/gate.nhn?id=25705790541,https://shopping-phinf.pstatic.net/main_2570579/25705790541.jpg,1555250,0,11번가,25705790541,2
아이폰SE 2세대,https://search.shopping.naver.com/gate.nhn?id=82767303130,https://shopping-phinf.pstatic.net/main_8276730/82767303130.jpg,390000,0,폰도깨비,82767303130,2
애플 아이폰12 미니 5G 128GB KT 완납 기기변경 공시지원,https://search.shopping.naver.com/gate.nhn?id=25689434582,https://shopping-phinf.pstatic.net/main_2568943/25689434582.jpg,219000,0,옥션,25689434582,2
아이폰 11 pro 11 프로 새제품급 공기계 모든색상풀셋,https://search.shopping.naver.com/gate.nhn?id=25956896468,https://shopping-phinf.pstatic.net/main_2595689/25956896468.jpg,787110,0,11번가,25956896468,2
[SKT] 아이폰7 128G   신규 기기변경 기기값완납   선택약정   에센스 요금제 이상 - 신규가입,https://search.shopping.naver.com/gate.nhn?id=25771319748,https://shopping-phinf.pstatic.net/main_2577131/25771319748.1.jpg,75867,0,티몬,25771319748,2
아이폰7플러스 아이폰7플러스 (A1784) 중고 블랙 128GB B+급,https://search.shopping.naver.com/gate.nhn?id=25358948530,https://shopping-phinf.pstatic.net/main_2535894/25358948530.jpg,250000,0,옥션,25358948530,2
[SKT 기기변경] 아이폰 12 Pro 128G 5G / 선택약정25% / 현금완납,https://search.shopping.naver.com/gate.nhn?id=25530430569,https://shopping-phinf.pstatic.net/main_2553043/25530430569.jpg,1190000,0,신세계몰,25530430569,2
애플 올레KT 아이폰11 Pro 256GB iphone 제휴카드결합,https://search.shopping.naver.com/gate.nhn?id=21338101179,https://shopping-phinf.pstatic.net/main_2133810/21338101179.jpg,949700,0,G마켓,21338101179,2
Apple 아이폰 6S 플러스 16GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=8997456376,https://shopping-phinf.pstatic.net/main_8997456/8997456376.20201118122504.jpg,275100,275100,네이버,8997456376,1
"APPLE 아이폰11 128GB, SKT 완납 (번호이동, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25220295620,https://shopping-phinf.pstatic.net/main_2522029/25220295620.jpg,529000,0,인터파크,25220295620,2
"애플 아이폰X iPhoneX (64GB,256GB) 애플중고 스그,실버색상",https://search.shopping.naver.com/gate.nhn?id=25919427012,https://shopping-phinf.pstatic.net/main_2591942/25919427012.jpg,427200,0,11번가,25919427012,2
애플 아이폰12 프로 맥스 256GB 물리듀얼심 5G 홍콩판,https://search.shopping.naver.com/gate.nhn?id=24814861266,https://shopping-phinf.pstatic.net/main_2481486/24814861266.1.jpg,1687010,0,인터파크,24814861266,2
[애플] (LGU+) 아이폰12mini 64GB (공시지원금+추가지원15%반영금액),https://search.shopping.naver.com/gate.nhn?id=25767565125,https://shopping-phinf.pstatic.net/main_2576756/25767565125.jpg,486000,0,위메프,25767565125,2
"APPLE 아이폰SE 2세대 64GB, SKT 완납 기기변경, 선택약정",https://search.shopping.naver.com/gate.nhn?id=24397942568,https://shopping-phinf.pstatic.net/main_2439794/24397942568.jpg,139000,0,CJmall,24397942568,2
애플 아이폰SE2 Apple Iphone 홍콩판 총알배송 카메라무음,https://search.shopping.naver.com/gate.nhn?id=82439517014,https://shopping-phinf.pstatic.net/main_8243951/82439517014.1.jpg,519000,0,이지콤파스,82439517014,2
Apple 아이폰 12 Pro  Silver  512GB,https://search.shopping.naver.com/gate.nhn?id=26009450546,https://shopping-phinf.pstatic.net/main_2600945/26009450546.jpg,1760000,0,쿠팡,26009450546,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-화이트-64GB,https://search.shopping.naver.com/gate.nhn?id=21708840364,https://shopping-phinf.pstatic.net/main_2170884/21708840364.jpg,630000,0,인터파크,21708840364,2
iPhone 12 Pro 128GB 실버(MGML3KH/A),https://search.shopping.naver.com/gate.nhn?id=25955153858,https://shopping-phinf.pstatic.net/main_2595515/25955153858.jpg,1350000,0,SSG닷컴,25955153858,2
Apple 아이폰 6S 32G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=11154813201,https://shopping-phinf.pstatic.net/main_1115481/11154813201.20201202175331.jpg,1,1,네이버,11154813201,1
iPhone 12 Pro 256GB 퍼시픽 블루(MGMT3KH/A),https://search.shopping.naver.com/gate.nhn?id=25510977616,https://shopping-phinf.pstatic.net/main_2551097/25510977616.jpg,1490000,0,SSG닷컴,25510977616,2
iPhone 12 Pro Max 128GB 그래파이트(MGD73KH/A),https://search.shopping.naver.com/gate.nhn?id=25510349293,https://shopping-phinf.pstatic.net/main_2551034/25510349293.jpg,1490000,0,이마트몰,25510349293,2
아이폰12mini사이즈 KT알뜰폰종류 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24981953770,https://shopping-phinf.pstatic.net/main_2498195/24981953770.1.jpg,130000,0,11번가,24981953770,2
아이폰 아이폰12mini배터리 KT아이폰공짜 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24974949124,https://shopping-phinf.pstatic.net/main_2497494/24974949124.jpg,1,0,G마켓,24974949124,2
Apple 아이폰 12 Mini + LG Uplus 개통 필수  LG U+  White  64GB,https://search.shopping.naver.com/gate.nhn?id=25916858390,https://shopping-phinf.pstatic.net/main_2591685/25916858390.jpg,950000,0,쿠팡,25916858390,2
SKT기기변경 아이폰12 PRO MAX 128G 제휴시67만할인,https://search.shopping.naver.com/gate.nhn?id=25723784660,https://shopping-phinf.pstatic.net/main_2572378/25723784660.jpg,643300,0,인터파크,25723784660,2
SKT 기변/번이 아이폰 12 Mini 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25873527258,https://shopping-phinf.pstatic.net/main_2587352/25873527258.1.jpg,1012000,0,CJmall,25873527258,2
Apple 아이폰 11 6.1 디스플레이  Green  128GB,https://search.shopping.naver.com/gate.nhn?id=26051697650,https://shopping-phinf.pstatic.net/main_2605169/26051697650.jpg,1060000,0,쿠팡,26051697650,2
LGU+ 기기변경 아이폰11 128G 요금제자유 제휴카드,https://search.shopping.naver.com/gate.nhn?id=23000046377,https://shopping-phinf.pstatic.net/main_2300004/23000046377.jpg,228000,0,인터파크,23000046377,2
［완납폰/공시지원금］SKT 번호이동 아이폰12 미니 iphone12 mini［무료배송］,https://search.shopping.naver.com/gate.nhn?id=25087698519,https://shopping-phinf.pstatic.net/main_2508769/25087698519.jpg,1,0,이마트몰,25087698519,2
애플 아이폰7 256GB/세컨폰/아이폰7 중고/2년약정,https://search.shopping.naver.com/gate.nhn?id=16203332587,https://shopping-phinf.pstatic.net/main_1620333/16203332587.jpg,59000,0,G마켓,16203332587,2
Apple 아이폰 6 플러스 16G  AIP6P-16G [LG U+ 신규가입],https://search.shopping.naver.com/gate.nhn?id=8027659741,https://shopping-phinf.pstatic.net/main_8027659/8027659741.20141020111534.jpg,97900,97900,네이버,8027659741,1
[자급제/공기계] 아이폰11 [옐로우] [하이마트],https://search.shopping.naver.com/gate.nhn?id=22661445640,https://shopping-phinf.pstatic.net/main_2266144/22661445640.3.jpg,990000,0,하이마트쇼핑몰,22661445640,2
[SKT] 기변 번이 iPhone 12 mini 완납 공시지원 - IPHONE 12 MINI,https://search.shopping.naver.com/gate.nhn?id=26008456382,https://shopping-phinf.pstatic.net/main_2600845/26008456382.jpg,97230,0,티몬,26008456382,2
SKT기기변경 아이폰11 128G 요금제자유 제휴카드,https://search.shopping.naver.com/gate.nhn?id=21495239511,https://shopping-phinf.pstatic.net/main_2149523/21495239511.jpg,192000,0,인터파크,21495239511,2
LG 아이폰12 Pro 최대할인  아이폰12PRO,https://search.shopping.naver.com/gate.nhn?id=25596496691,https://shopping-phinf.pstatic.net/main_2559649/25596496691.jpg,879000,0,G마켓,25596496691,2
애플 아이폰 11 128GB 미국판 무음카메라 6.1형 / Iphone 11 128GB,https://search.shopping.naver.com/gate.nhn?id=82735929737,https://shopping-phinf.pstatic.net/main_8273592/82735929737.jpg,919000,0,퍼시픽 글로벌,82735929737,2
아이폰 11 Pro 64GB 256GB 512GB의 경우,https://search.shopping.naver.com/gate.nhn?id=25584651974,https://shopping-phinf.pstatic.net/main_2558465/25584651974.jpg,33600,0,쿠팡,25584651974,2
애플 아이폰12 128GB LG완납(기변/공시)스마트,https://search.shopping.naver.com/gate.nhn?id=25311109257,https://shopping-phinf.pstatic.net/main_2531110/25311109257.jpg,519000,0,G마켓,25311109257,2
아이폰 12 프로 그래파이트 언락폰 무음카메라 미국 직구iPhone12 Pro,https://search.shopping.naver.com/gate.nhn?id=82710562677,https://shopping-phinf.pstatic.net/main_8271056/82710562677.jpg,1420000,0,써니캘리 SunnyCali,82710562677,2
아이폰 APPLE 아이폰 7 A1778 매트블랙 미사용 공기계 새제품,https://search.shopping.naver.com/gate.nhn?id=25358987925,https://shopping-phinf.pstatic.net/main_2535898/25358987925.jpg,249000,0,G마켓,25358987925,2
애플 [LG U+ 기기변경] 아이폰12프로맥스 256G / iPhone12 promax 256G  요금제자유,https://search.shopping.naver.com/gate.nhn?id=24728455066,https://shopping-phinf.pstatic.net/main_2472845/24728455066.jpg,10,0,롯데ON,24728455066,2
애플 아이폰12프로맥스 기기변경 최저가 사은품제공,https://search.shopping.naver.com/gate.nhn?id=25734047956,https://shopping-phinf.pstatic.net/main_2573404/25734047956.jpg,463000,0,G마켓,25734047956,2
아이폰 12 공기계 공기기 자급제 무료배송 선택약정 iPhone12,https://search.shopping.naver.com/gate.nhn?id=82879055355,https://shopping-phinf.pstatic.net/main_8287905/82879055355.jpg,1079000,0,승모바일,82879055355,2
Apple iPhone 12 Pro 퍼시픽블루 512GB MGMX3KH/A,https://search.shopping.naver.com/gate.nhn?id=26021873457,https://shopping-phinf.pstatic.net/main_2602187/26021873457.jpg,1760000,0,프리스비애플프리미엄리셀러,26021873457,2
Apple 아이폰 6S 플러스 32G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=11154721977,https://shopping-phinf.pstatic.net/main_1115472/11154721977.20201202175152.jpg,1,1,네이버,11154721977,1
Apple 아이폰6 Plus 16G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071568586,https://shopping-phinf.pstatic.net/main_1707156/17071568586.20191231192101.jpg,799000,799000,네이버,17071568586,1
Apple 아이폰 7 플러스 128GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=10310981732,https://shopping-phinf.pstatic.net/main_1031098/10310981732.20181129105858.jpg,677200,677200,네이버,10310981732,1
